investment_recommendation,reason_summary,data_confidence,red_flag_count,red_flag_reasons,fund_name,manager_name,vintage_year,vintage_age,sub_strategy,geography,irr_max,tvpi_max,dpi_max,irr_quality,tvpi_quality,dpi_quality,has_institutional_match,institutional_fund_name,institutional_trend_score,match_score,fund_id,strategy,lp_count,irr_min,tvpi_min,dpi_min,gross_asset_value_usd,final_close_size_usd,latest_as_of_date,lp_fund_id,lp_fund_name,lp_manager_name,lp_vintage_year,lp_sub_strategy,lp_geography,lp_irr_max,lp_tvpi_max,lp_dpi_max,canonical_fund_id,institutional_vintage_year,institutional_quarter_count,institutional_latest_quarter,institutional_latest_tvpi,institutional_latest_irr,institutional_tvpi_change_total
Too Early,Missing IRR | Weak TVPI | Too early for DPI | No institutional match,Medium,0,,"The Veritas Capital Fund IX, L.P.",Veritas,2024.0,2.0,buyout,north_america,,0.000337322,0.0003,Missing IRR,Weak TVPI,Too early for DPI,False,,,,the-veritas-capital-fund-ix-l-p,private_equity,2,,0.000337322,0.0003,,,2025-06-30,,,,,,,,,,,,,,,,
Needs More Data,Acceptable IRR | Weak TVPI | Too early for DPI | Institutional match found,High,0,,"The Veritas Capital Fund VIII, LP",The,2022.0,4.0,buyout,north_america,0.1361,1.23168,0.0003,Acceptable IRR,Weak TVPI,Too early for DPI,True,Veritas Capital Fund IV,28.749999999999982,0.727,the-veritas-capital-fund-viii-lp,private_equity,3,0.1361,1.23168,0.0003,10633341143.0,,2025-06-30,the-veritas-capital-fund-viii-lp,"The Veritas Capital Fund VIII, LP",The,2022.0,buyout,north_america,0.1361,1.23168,0.0003,fund_000176,2015.0,19.0,2025-Q3,2.46,17.2,-0.1100000000000003
Too Early,Weak IRR | Weak TVPI | Too early for DPI | No institutional match,Medium,0,,"The Veritas Capital Vantage Fund, L.P.",The,,0.0,buyout,global,0.0796,1.23,0.0009,Weak IRR,Weak TVPI,Too early for DPI,False,,,,the-veritas-capital-vantage-fund-l-p,private_equity,3,0.0796,1.23,0.0009,1938420816.0,,2025-03-31,,,,,,,,,,,,,,,,
Watchlist,Missing IRR | Good TVPI | Strong realized DPI | No institutional match,Medium,0,,"Third Cinven Fund U.S. (No. 3), LP",THE THIRD CINVEN,2001.0,25.0,buyout,north_america,,2.02657,2.02155,Missing IRR,Good TVPI,Strong realized DPI,False,,,,third-cinven-fund-u-s-no-3-lp,private_equity,1,,2.02657,2.02155,,,2025-03-31,,,,,,,,,,,,,,,,
Strong Candidate,Excellent IRR | Excellent TVPI | Strong realized DPI | Institutional match found,High,0,,Thoma Bravo Disc I,Thoma Bravo,2016.0,10.0,buyout,global,0.344,3.08,2.64474,Excellent IRR,Excellent TVPI,Strong realized DPI,True,Thoma Bravo Fund XIV,11.199999999999998,0.788,thoma-bravo-disc-i-2016,private_equity,1,0.344,3.08,2.64474,,,2025-06-30,thoma-bravo-disc-i-2016,Thoma Bravo Disc I,Thoma Bravo,2016.0,buyout,global,0.344,3.08,2.64474,fund_000235,2021.25,4.0,2025-Q3,1.255,8.9,0.0449999999999999
Good Candidate,Good IRR | Good TVPI | Acceptable realized DPI | Institutional match found,High,0,,Thoma Bravo Disc II,Thoma Bravo,2018.0,8.0,buyout,global,0.219,2.18,1.11215,Good IRR,Good TVPI,Acceptable realized DPI,True,Thoma Bravo Fund XIV,11.199999999999998,0.788,thoma-bravo-disc-ii-2018,private_equity,1,0.219,2.18,1.11215,,,2025-06-30,thoma-bravo-disc-ii-2018,Thoma Bravo Disc II,Thoma Bravo,2018.0,buyout,global,0.219,2.18,1.11215,fund_000235,2021.25,4.0,2025-Q3,1.255,8.9,0.0449999999999999
Good Candidate,Good IRR | Good TVPI | Acceptable realized DPI | Institutional match found,High,0,,Thoma Bravo Discover Fund II LP,Thoma Bravo,2018.0,8.0,growth_equity,global,0.219,2.18036,1.1131,Good IRR,Good TVPI,Acceptable realized DPI,True,Thoma Bravo Fund XIV,11.199999999999998,0.757,thoma-bravo-discover-fund-ii-l-p,private_equity,5,0.2186,2.04,1.09854,2375700000.0,,2025-06-30,thoma-bravo-discover-fund-ii-l-p,Thoma Bravo Discover Fund II LP,Thoma Bravo,2018.0,growth_equity,global,0.219,2.18036,1.1131,fund_000235,2021.25,4.0,2025-Q3,1.255,8.9,0.0449999999999999
Watchlist,Good IRR | Acceptable TVPI | Too early for DPI | Institutional match found,High,0,,Thoma Bravo Discover Fund IV,Thoma Bravo,2022.0,4.0,growth_equity,global,0.2132,1.35511,0.202966,Good IRR,Acceptable TVPI,Too early for DPI,True,Thoma Bravo Fund XIV,11.199999999999998,0.757,thoma-bravo-discover-fund-iv,private_equity,11,0.191,1.31,0.124886,3491300000.0,,2025-11-30,thoma-bravo-discover-fund-iv,Thoma Bravo Discover Fund IV,Thoma Bravo,2022.0,growth_equity,global,0.2132,1.35511,0.202966,fund_000235,2021.25,4.0,2025-Q3,1.255,8.9,0.0449999999999999
Strong Candidate,Excellent IRR | Excellent TVPI | Strong realized DPI | Institutional match found,High,0,,Thoma Bravo Discover Fund LP,Thoma Bravo,2016.0,10.0,growth_equity,global,0.348,3.11,2.63981,Excellent IRR,Excellent TVPI,Strong realized DPI,True,Thoma Bravo Fund XIV,11.199999999999998,0.8,thoma-bravo-discover-fund-l-p,private_equity,1,0.348,3.11,2.63981,704300000.0,,2024-12-31,thoma-bravo-discover-fund-l-p,Thoma Bravo Discover Fund LP,Thoma Bravo,2016.0,growth_equity,global,0.348,3.11,2.63981,fund_000235,2021.25,4.0,2025-Q3,1.255,8.9,0.0449999999999999
Too Early,Missing IRR | Weak TVPI | Missing DPI | Institutional match found,High,0,,Thoma Bravo Discover Fund V,Thoma Bravo,2024.0,2.0,growth_equity,global,,0.0,,Missing IRR,Weak TVPI,Missing DPI,True,Thoma Bravo Fund XIV,11.199999999999998,0.757,thoma-bravo-discover-fund-v,private_equity,11,,0.0,,,,2024-12-31,thoma-bravo-discover-fund-v,Thoma Bravo Discover Fund V,Thoma Bravo,2024.0,growth_equity,global,,0.0,,fund_000235,2021.25,4.0,2025-Q3,1.255,8.9,0.0449999999999999
Needs More Data,Acceptable IRR | Acceptable TVPI | Weak DPI for age | Institutional match found,High,0,,Thoma Bravo Discover III,Thoma Bravo,2020.0,6.0,growth_equity,global,0.1197,1.47,0.0454813,Acceptable IRR,Acceptable TVPI,Weak DPI for age,True,Thoma Bravo Fund XIV,11.199999999999998,0.757,thoma-bravo-discover-iii,private_equity,10,0.1137,1.46,0.0454813,,,2025-11-30,thoma-bravo-discover-iii,Thoma Bravo Discover III,Thoma Bravo,2020.0,growth_equity,global,0.1197,1.47,0.0454813,fund_000235,2021.25,4.0,2025-Q3,1.255,8.9,0.0449999999999999
Too Early,Missing IRR | Weak TVPI | Too early for DPI | No institutional match,Medium,0,,"Thoma Bravo Europe Fund, L.P.",Thoma Bravo,2025.0,1.0,buyout,global,,1.12224,0.0,Missing IRR,Weak TVPI,Too early for DPI,False,,,,thoma-bravo-europe-fund-l-p,private_equity,1,,1.12224,0.0,,,2025-06-30,,,,,,,,,,,,,,,,
Watchlist,Good IRR | Acceptable TVPI | Low but acceptable DPI | Institutional match found,High,0,,Thoma Bravo Explore Fund,Thoma Bravo,2020.0,6.0,growth_equity,global,0.238807,1.64976,0.2376,Good IRR,Acceptable TVPI,Low but acceptable DPI,True,Thoma Bravo Fund XIV,11.199999999999998,0.765,thoma-bravo-explore-fund,private_equity,2,0.238807,1.64976,0.2376,1022900000.0,,2024-12-31,thoma-bravo-explore-fund,Thoma Bravo Explore Fund,Thoma Bravo,2020.0,growth_equity,global,0.238807,1.64976,0.2376,fund_000235,2021.25,4.0,2025-Q3,1.255,8.9,0.0449999999999999
Strong Candidate,Excellent IRR | Excellent TVPI | Strong realized DPI | Institutional match found,High,0,,Thoma Bravo Fund IX LP,Thoma Bravo,2008.0,18.0,buyout,global,0.481,4.08,4.08003,Excellent IRR,Excellent TVPI,Strong realized DPI,True,Thoma Bravo Fund XIV,11.199999999999998,0.857,thoma-bravo-fund-ix-l-p,private_equity,1,0.481,4.08,4.08003,5500000.0,,2024-12-31,thoma-bravo-fund-ix-l-p,Thoma Bravo Fund IX LP,Thoma Bravo,2008.0,buyout,global,0.481,4.08,4.08003,fund_000235,2021.25,4.0,2025-Q3,1.255,8.9,0.0449999999999999
Strong Candidate,Excellent IRR | Excellent TVPI | Strong realized DPI | Institutional match found,High,0,,Thoma Bravo Fund X LP,Thoma Bravo,2012.0,14.0,buyout,global,0.3795,4.0368,3.7852,Excellent IRR,Excellent TVPI,Strong realized DPI,True,Thoma Bravo Fund XIV,11.199999999999998,0.828,thoma-bravo-fund-x-l-p,private_equity,3,0.378,3.11,2.93548,538700000.0,,2025-06-30,thoma-bravo-fund-x-l-p,Thoma Bravo Fund X LP,Thoma Bravo,2012.0,buyout,global,0.3795,4.0368,3.7852,fund_000235,2021.25,4.0,2025-Q3,1.255,8.9,0.0449999999999999
Strong Candidate,Excellent IRR | Excellent TVPI | Strong realized DPI | Institutional match found,High,0,,Thoma Bravo Fund XI,Thoma Bravo,2014.0,12.0,buyout,global,0.26,2.67471,2.36465,Excellent IRR,Excellent TVPI,Strong realized DPI,True,Thoma Bravo Fund XIV,11.199999999999998,0.828,thoma-bravo-fund-xi-l-p,private_equity,6,0.26,2.67471,2.36465,3085500000.0,,2025-09-30,thoma-bravo-fund-xi-l-p,Thoma Bravo Fund XI,Thoma Bravo,2014.0,buyout,global,0.26,2.67471,2.36465,fund_000235,2021.25,4.0,2025-Q3,1.255,8.9,0.0449999999999999
Strong Candidate,Excellent IRR | Excellent TVPI | Strong realized DPI | Institutional match found,High,0,,Thoma Bravo Fund XI PE,Thoma Bravo,2014.0,12.0,buyout,global,0.318,3.03208,1.70902,Excellent IRR,Excellent TVPI,Strong realized DPI,True,Thoma Bravo Fund XIV,11.199999999999998,0.75,thoma-bravo-fund-xi-pe,private_equity,1,0.318,3.03208,1.70902,3085500000.0,,2021-06-30,thoma-bravo-fund-xi-pe,Thoma Bravo Fund XI PE,Thoma Bravo,2014.0,buyout,global,0.318,3.03208,1.70902,fund_000235,2021.25,4.0,2025-Q3,1.255,8.9,0.0449999999999999
Good Candidate,Acceptable IRR | Good TVPI | Strong realized DPI | Institutional match found,High,0,,Thoma Bravo Fund XII,Thoma Bravo,2016.0,10.0,buyout,global,0.149,1.91867,1.53193,Acceptable IRR,Good TVPI,Strong realized DPI,True,Thoma Bravo Fund XIV,11.199999999999998,0.828,thoma-bravo-fund-xii,private_equity,12,0.149,1.91867,1.53193,4419600000.0,,2025-09-30,thoma-bravo-fund-xii,Thoma Bravo Fund XII,Thoma Bravo,2016.0,buyout,global,0.149,1.91867,1.53193,fund_000235,2021.25,4.0,2025-Q3,1.255,8.9,0.0449999999999999
Needs More Data,Good IRR | Good TVPI | Very weak realization | Institutional match found | Red flags: Old vintage with weak DPI,High,1,Old vintage with weak DPI,Thoma Bravo Fund XII PE,Thoma Bravo,2016.0,10.0,buyout,global,0.188,1.7573,0.273131,Good IRR,Good TVPI,Very weak realization,True,Thoma Bravo Fund XIV,11.199999999999998,0.75,thoma-bravo-fund-xii-pe,private_equity,1,0.188,1.7573,0.273131,4419600000.0,,2021-06-30,thoma-bravo-fund-xii-pe,Thoma Bravo Fund XII PE,Thoma Bravo,2016.0,buyout,global,0.188,1.7573,0.273131,fund_000235,2021.25,4.0,2025-Q3,1.255,8.9,0.0449999999999999
Good Candidate,Good IRR | Good TVPI | Acceptable realized DPI | Institutional match found,High,0,,Thoma Bravo Fund XIII,Thoma Bravo,2018.0,8.0,buyout,global,0.212,1.96,1.00969,Good IRR,Good TVPI,Acceptable realized DPI,True,Thoma Bravo Fund XIV,11.199999999999998,0.903,thoma-bravo-fund-xiii-l-p,private_equity,14,0.212,1.96,1.00969,8501400000.0,,2025-12-31,thoma-bravo-fund-xiii-l-p,Thoma Bravo Fund XIII,Thoma Bravo,2018.0,buyout,global,0.212,1.96,1.00969,fund_000235,2021.25,4.0,2025-Q3,1.255,8.9,0.0449999999999999
Watchlist,Excellent IRR | Good TVPI | Low realization | Institutional match found,High,0,,Thoma Bravo Fund XIII PE,Thoma Bravo,2018.0,8.0,buyout,global,0.575,1.78625,0.52322,Excellent IRR,Good TVPI,Low realization,True,Thoma Bravo Fund XIV,11.199999999999998,0.824,thoma-bravo-fund-xiii-pe,private_equity,1,0.575,1.78625,0.52322,0.0,,2021-06-30,thoma-bravo-fund-xiii-pe,Thoma Bravo Fund XIII PE,Thoma Bravo,2018.0,buyout,global,0.575,1.78625,0.52322,fund_000235,2021.25,4.0,2025-Q3,1.255,8.9,0.0449999999999999
Watchlist,Good IRR | Good TVPI | Low realization | Institutional match found,High,0,,Thoma Bravo Fund XIIIr,Thoma Bravo,2018.0,8.0,buyout,global,0.23,1.9,0.9514,Good IRR,Good TVPI,Low realization,True,Thoma Bravo Fund XIV,11.199999999999998,0.875,thoma-bravo-fund-xiiir,private_equity,1,0.23,1.9,0.9514,,,2025-03-31,thoma-bravo-fund-xiiir,Thoma Bravo Fund XIIIr,Thoma Bravo,2018.0,buyout,global,0.23,1.9,0.9514,fund_000235,2021.25,4.0,2025-Q3,1.255,8.9,0.0449999999999999
Watchlist,Good IRR | Acceptable TVPI | Too early for DPI | Institutional match found,High,0,,THOMA BRAVO FUND XV,Thoma Bravo,2022.0,4.0,buyout,global,0.1501,1.4,0.0928995,Good IRR,Acceptable TVPI,Too early for DPI,True,Thoma Bravo Fund XIV,11.199999999999998,0.966,thoma-bravo-fund-xv-l-p,private_equity,20,0.142,1.37,0.038904,9247100000.0,,2025-12-31,thoma-bravo-fund-xv-l-p,THOMA BRAVO FUND XV,Thoma Bravo,2022.0,buyout,global,0.1501,1.4,0.0928995,fund_000235,2021.25,4.0,2025-Q3,1.255,8.9,0.0449999999999999
Too Early,Missing IRR | Weak TVPI | Too early for DPI | Institutional match found,High,0,,"Thoma Bravo Fund XVI, L.P.",Thoma Bravo,2024.0,2.0,buyout,global,,1.0,0.0,Missing IRR,Weak TVPI,Too early for DPI,True,Thoma Bravo Fund XIV,11.199999999999998,0.824,thoma-bravo-fund-xvi,private_equity,10,,1.0,0.0,,,2025-12-31,thoma-bravo-fund-xvi,"Thoma Bravo Fund XVI, L.P.",Thoma Bravo,2024.0,buyout,global,,1.0,0.0,fund_000235,2021.25,4.0,2025-Q3,1.255,8.9,0.0449999999999999
Weak / Avoid,Missing IRR | Weak TVPI | Too early for DPI | Institutional match found,High,0,,"Thoma Bravo Growth Fund, LP",Thoma Bravo,2022.0,4.0,growth_equity,north_america,,0.788677,0.000728898,Missing IRR,Weak TVPI,Too early for DPI,True,Thoma Bravo Fund XIV,11.199999999999998,0.727,thoma-bravo-growth-fund-lp,private_equity,1,,0.788677,0.000728898,511600000.0,,2025-03-31,thoma-bravo-growth-fund-lp,"Thoma Bravo Growth Fund, LP",Thoma Bravo,2022.0,growth_equity,north_america,,0.788677,0.000728898,fund_000235,2021.25,4.0,2025-Q3,1.255,8.9,0.0449999999999999
Weak / Avoid,Weak IRR | Weak TVPI | Weak DPI for age | Institutional match found,High,0,,Thoma Bravo Growth I,Thoma Bravo,2021.0,5.0,growth_equity,north_america,-0.06,0.83,0.0439136,Weak IRR,Weak TVPI,Weak DPI for age,True,Thoma Bravo Fund XIV,11.199999999999998,0.766,thoma-bravo-growth-i,private_equity,1,-0.06,0.83,0.0439136,,,2025-06-30,thoma-bravo-growth-i,Thoma Bravo Growth I,Thoma Bravo,2021.0,growth_equity,north_america,-0.06,0.83,0.0439136,fund_000235,2021.25,4.0,2025-Q3,1.255,8.9,0.0449999999999999
Good Candidate,Excellent IRR | Excellent TVPI | Strong realized DPI | No institutional match,Medium,0,,"Thoma Bravo Overage Fund, L.P.",Thoma Bravo,2001.0,25.0,buyout,global,0.355,4.19,3.131,Excellent IRR,Excellent TVPI,Strong realized DPI,False,,,,thoma-bravo-overage-fund-l-p,private_equity,1,0.355,4.19,3.131,,,2021-12-31,,,,,,,,,,,,,,,,
Good Candidate,Excellent IRR | Excellent TVPI | Strong realized DPI | No institutional match,Medium,0,,Thoma Bravo Special Opportunities Fund I LP,Thoma Bravo,2013.0,13.0,buyout,global,0.3407,3.97507,3.9751,Excellent IRR,Excellent TVPI,Strong realized DPI,False,,,,thoma-bravo-special-opportunities-fund-i-lp,private_equity,2,0.3407,3.97507,3.9751,115100000.0,,2025-06-30,,,,,,,,,,,,,,,,
Good Candidate,Good IRR | Good TVPI | Strong realized DPI | No institutional match,Medium,0,,Thoma Bravo Special Opportunities Fund II,Thoma Bravo,2015.0,11.0,buyout,global,0.157,2.19134,1.62574,Good IRR,Good TVPI,Strong realized DPI,False,,,,thoma-bravo-special-opportunities-fund-ii-l-p,private_equity,4,0.157,2.19134,1.62574,1026600000.0,,2025-09-30,,,,,,,,,,,,,,,,
Watchlist,Good IRR | Good TVPI | Acceptable realized DPI | No institutional match,Medium,0,,Thoma Bravo Special Opportunities Fund II PE,Thoma Bravo,2015.0,11.0,buyout,global,0.206,2.18086,1.00553,Good IRR,Good TVPI,Acceptable realized DPI,False,,,,thoma-bravo-special-opportunities-fund-ii-pe,private_equity,1,0.206,2.18086,1.00553,1026600000.0,,2021-06-30,,,,,,,,,,,,,,,,
Watchlist,Good IRR | Good TVPI | Acceptable realized DPI | No institutional match,Medium,0,,Thoma Bravo Special Opportunities Fund Il LP,Thoma Bravo,2015.0,11.0,buyout,global,0.167,2.21,1.1886,Good IRR,Good TVPI,Acceptable realized DPI,False,,,,thoma-bravo-special-opportunities-fund-il-lp,private_equity,1,0.167,2.21,1.1886,,,2023-03-31,,,,,,,,,,,,,,,,
Strong Candidate,Excellent IRR | Excellent TVPI | Strong realized DPI | Institutional match found,High,0,,Thoma Bravo Special Opportunities Fund LP,Thoma Bravo,2013.0,13.0,buyout,global,0.337,3.9,3.2623,Excellent IRR,Excellent TVPI,Strong realized DPI,True,OCM Principal Opportunities Fund,35.0,0.733,thoma-bravo-special-opportunities-fund-lp,private_equity,1,0.336,3.83,3.131,,,2023-03-31,thoma-bravo-special-opportunities-fund-lp,Thoma Bravo Special Opportunities Fund LP,Thoma Bravo,2013.0,buyout,global,0.337,3.9,3.2623,fund_000116,2002.0,19.0,2025-Q3,1.55,9.15,-0.0749999999999999
Weak / Avoid,Weak IRR | Weak TVPI | Low but acceptable DPI | Institutional match found,High,0,,Thoma Bravo XIV,Thoma Bravo,2020.0,6.0,buyout,global,0.0683,1.25,0.322029,Weak IRR,Weak TVPI,Low but acceptable DPI,True,Thoma Bravo Fund XIV,11.199999999999998,1.0,thoma-bravo-xiv,private_equity,19,0.062,1.23,0.320862,,,2025-12-31,thoma-bravo-xiv,Thoma Bravo XIV,Thoma Bravo,2020.0,buyout,global,0.0683,1.25,0.322029,fund_000235,2021.25,4.0,2025-Q3,1.255,8.9,0.0449999999999999
Needs More Data,Good IRR | Acceptable TVPI | Too early for DPI | No institutional match,Medium,0,,Thoma Bravo XV Co-Invest,Thoma Bravo,2022.0,4.0,buyout,global,0.161,1.46,0.0017,Good IRR,Acceptable TVPI,Too early for DPI,False,,,,thoma-bravo-xv-co-invest,private_equity,4,0.161,1.46,0.0017,,,2025-06-30,,,,,,,,,,,,,,,,
Watchlist,Good IRR | Acceptable TVPI | Too early for DPI | Institutional match found,High,0,,"Thoma Bravo, LLC",Thoma Bravo,2022.0,4.0,buyout,global,0.187,1.38,0.0392,Good IRR,Acceptable TVPI,Too early for DPI,True,Thoma Bravo Fund XIV,11.199999999999998,0.8,thoma-bravo-llc,private_equity,3,0.187,1.38,0.0392,,,2025-06-30,thoma-bravo-llc,"Thoma Bravo, LLC",Thoma Bravo,2022.0,buyout,global,0.187,1.38,0.0392,fund_000235,2021.25,4.0,2025-Q3,1.255,8.9,0.0449999999999999
Weak / Avoid,Weak IRR | Weak TVPI | Acceptable realized DPI | No institutional match,Medium,0,,Thoma Cressey Fund VI,Thoma Cressey,1998.0,28.0,buyout,north_america,0.00362945,1.03097,1.031,Weak IRR,Weak TVPI,Acceptable realized DPI,False,,,,thoma-cressey-fund-vi,private_equity,2,0.00362945,1.03097,1.031,5600000.0,,2024-12-31,,,,,,,,,,,,,,,,
Good Candidate,Good IRR | Good TVPI | Strong realized DPI | No institutional match,Medium,0,,"Thoma Cressey Fund VII, L.P.",Thoma Cressey,2001.0,25.0,buyout,north_america,0.2402,2.12873,2.1287,Good IRR,Good TVPI,Strong realized DPI,False,,,,thoma-cressey-fund-vii-l-p,private_equity,2,0.2402,2.12873,2.1287,4698425.0,,2025-06-30,,,,,,,,,,,,,,,,
Good Candidate,Good IRR | Excellent TVPI | Strong realized DPI | No institutional match,Medium,0,,Thoma Cressey Fund VIII LP,Thoma Cressey,2006.0,20.0,buyout,north_america,0.183,2.93,2.9262,Good IRR,Excellent TVPI,Strong realized DPI,False,,,,thoma-cressey-fund-viii-l-p,private_equity,1,0.183,2.93,2.9262,14600000.0,,2024-12-31,,,,,,,,,,,,,,,,
Weak / Avoid,Missing IRR | Weak TVPI | Missing DPI | No institutional match,Medium,0,,Thomas H Lee IX,Thomas H. Lee,2021.0,5.0,buyout,north_america,,1.09822,,Missing IRR,Weak TVPI,Missing DPI,False,,,,thomas-h-lee-ix,private_equity,1,,1.09822,,,,2025-06-30,,,,,,,,,,,,,,,,
Weak / Avoid,Weak IRR | Weak TVPI | Low realization | No institutional match,Medium,0,,"Thomas H. Lee Equity Fund IV, L.P.",Thomas H. Lee,1998.0,28.0,buyout,north_america,-0.026,0.87,0.86854,Weak IRR,Weak TVPI,Low realization,False,,,,thomas-h-lee-equity-fund-iv-l-p,private_equity,2,-0.026,0.87,0.86854,,,2024-12-31,,,,,,,,,,,,,,,,
Weak / Avoid,Weak IRR | Weak TVPI | Weak DPI for age | No institutional match,Medium,0,,Thomas H. Lee Equity Fund IX,Thomas H.,2021.0,5.0,buyout,north_america,0.051,1.1,0.0,Weak IRR,Weak TVPI,Weak DPI for age,False,,,,thomas-h-lee-equity-fund-ix-l-p,private_equity,2,0.051,1.1,0.0,1752736386.0,,2025-06-30,,,,,,,,,,,,,,,,
Watchlist,Acceptable IRR | Acceptable TVPI | Strong realized DPI | No institutional match,Medium,0,,"Thomas H. Lee Equity Fund V, L.P.",Thomas H. Lee,2000.0,26.0,buyout,north_america,0.134,1.63,1.63453,Acceptable IRR,Acceptable TVPI,Strong realized DPI,False,,,,thomas-h-lee-equity-fund-v-l-p,private_equity,2,0.134,1.63,1.63453,0.0,,2024-12-31,,,,,,,,,,,,,,,,
Needs More Data,Weak IRR | Acceptable TVPI | Acceptable realized DPI | No institutional match,Medium,0,,Thomas H. Lee Equity Fund VI LP,Thomas H.,2006.0,20.0,buyout,north_america,0.07,1.38072,1.3807,Weak IRR,Acceptable TVPI,Acceptable realized DPI,False,,,,thomas-h-lee-equity-fund-vi-l-p,private_equity,6,0.07,1.38072,1.3807,433892998.0,,2025-06-30,,,,,,,,,,,,,,,,
Watchlist,Good IRR | Good TVPI | Acceptable realized DPI | No institutional match,Medium,0,,"Thomas H. Lee Equity Fund VII, L.P.",Thomas H.,2016.0,10.0,buyout,north_america,0.177,1.72,1.37814,Good IRR,Good TVPI,Acceptable realized DPI,False,,,,thomas-h-lee-equity-fund-vii-l-p,private_equity,2,0.177,1.72,1.37814,445330990.0,,2025-12-31,,,,,,,,,,,,,,,,
Good Candidate,Excellent IRR | Good TVPI | Acceptable realized DPI | No institutional match,Medium,0,,"Thomas H. Lee Equity Fund VIII, L.P.",Thomas H.,2018.0,8.0,buyout,north_america,0.258,1.8,1.14629,Excellent IRR,Good TVPI,Acceptable realized DPI,False,,,,thomas-h-lee-equity-fund-viii-l-p,private_equity,3,0.258,1.8,1.14629,1006400974.0,,2025-12-31,,,,,,,,,,,,,,,,
Weak / Avoid,Weak IRR | Weak TVPI | Low realization | Institutional match found,High,0,,Thomas Weisel Capital Partners,Thomas Weisel,1999.0,27.0,buyout,north_america,-0.098,0.59,0.591155,Weak IRR,Weak TVPI,Low realization,True,Thomas Weisel Capital Partners,19.599999999999994,1.08,thomas-weisel-capital-partners,private_equity,1,-0.098,0.59,0.591155,,,2025-06-30,thomas-weisel-capital-partners,Thomas Weisel Capital Partners,Thomas Weisel,1999.0,buyout,north_america,-0.098,0.59,0.591155,fund_000155,1999.0,19.0,2025-Q3,0.59,-9.8,0.0299999999999999
